vader_compound,Roberta Negative,Roberta Neutral,Roberta Positive,ID,Star Rating,Review Source,Comment,Ease of Doing Business,Title
0.3612,0.00988222099840641,0.19939525425434113,0.7907224893569946,7151733,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"It provides even the smallest SaaS companies with the validation they need to attract new leads, track competitors and minimise churn.",,The place to be to validate your brand!
0.975,0.009459753520786762,0.2002754807472229,0.7902647256851196,7263845,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"G2 delivers third-party, peer reviews for software solutions in a process-driven way that is both helpful and convenient. As G2 handles the reviews entirely, customers can be sure these are independent and tamper-free -- this in turn helps vendors build trust, by showing prospects what customers truly think of the brand and its offerings. The platform also serves as a window into a company's solutions, by enabling vendors to set up and update product pages with ease. The Account Manager team to assist vendors are helpful and friendly.",,Great for trust-building
0.6597,0.010035970248281956,0.20095379650592804,0.7890101671218872,305790,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"I originally signed up with G2 Crowd to generate awareness of our solution as they had the most product/ competitor reviews for our industry (PR tools and media targeting) and had a robust process to help you generate reviews for products. But I was blown away, when on top of awareness and SEO magic, G2 Crowd has also become a key source of sales leads for us. ",7.0,Best software review site - and a lead source too!
0.9329,0.007811583112925291,0.20456162095069885,0.7876268029212952,1305076,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Metadata has experienced phenomenal success with buyer intent data from G2Crowd. The way we operationalize the data is two ways:

1 - Outbound emailing particular personas within accounts visiting our page/category section, using the attributes provided by G2Crowd as a way to personalize the email.

2 - Execute account-based advertising campaigns (using metadata.io), targeting the right personas within those exact accounts with personalized content.

Within the first month of running these operations, metadata.io has generated a clear ROI for our investment that revived a lost opportunity into CLOSED WON opportunity, closed an additional new new deal (6-figure deal), and generated dozens of opt-in leads/conversions from those accounts visiting our category page, our competitors page or our own page on G2Crowd. All from the first month.

",7.0,G2Crowd Buyer Intent Signals Created Pipeline for us
0.9246,0.010951452888548374,0.2030818611383438,0.7859666347503662,9144746,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"G2, with its extensive customer base and status as the review site attracting the most traffic, is well-equipped to address your specific needs and challenges. It simplifies the process of identifying your requirements and discovering how others are tackling issues similar to yours. Additionally, G2's grid report and award system provide us with current insights into the competitive landscape, encouraging us to continually explore new methods to engage our customer base.""",7.0,Most reputable review site in the market
0.836,0.017853083088994026,0.19738784432411194,0.7847590446472168,7081358,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"I would love to creat custom dashboards and reports on my own, not always asking the Customer Success Manager.",7.0,Good intent data and powerful content from the real customers
0.2924,0.03396571800112724,0.18140633404254913,0.7846279144287109,1299532,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,Nothing that I dislike right now. The product has also come a long way compared to one year ago. ,7.0,#1 Customer Service and Expert in their space
0.8578,0.005162839777767658,0.2113482803106308,0.7834888696670532,9237137,4.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"G2 Marketing Solutions is a platform that helps software vendors like Deltek reach more buyers, build trust, and grow their business.",,Great Platform for Software Peer Reviews
0.4754,0.00729667441919446,0.21349495649337769,0.7792083621025085,7083067,3.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,G2 grids are very helpful when it comes to seeing where you are placed against competitors.,4.0,G2 provides great market insight
0.6249,0.011037134565412998,0.21010974049568176,0.7788531184196472,7283030,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,It would be great to have the option to edit information about my company directly from the dashboard.,,The best investment of money and excellent customer service!
0.8555,0.0168183334171772,0.2055828720331192,0.7775987982749939,335954,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,I have nothing to say here. We are wishing good luck and future growth for Advocately. ,7.0,"Incredibly simple, but powerful tool to acquire positive customer reviews"
0.2732,0.02323794923722744,0.19978637993335724,0.7769756317138672,7241622,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I have nothing against G2 as such. Everything's working well.,,Powerful B2B social proof tool
0.4215,0.019224800169467926,0.20410004258155823,0.7766752243041992,3351415,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",Nothing.  The website UI has been an upgrade and makes it even easier to get what you need.,7.0,G2 Helps Promote Business
0.7264,0.029500039294362068,0.19536541402339935,0.7751345038414001,9078668,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","It's been a very good experience so far. One call out is that some feature asks (e.g, more granularity in what Slack notifications are sent) took a very long time to be implemented (>9 months). This was an essential for the Slack notifications be useful for us.",,A must-have for tool in the marketing tech stack
0.7553,0.006956685334444046,0.21880708634853363,0.7742362022399902,8975098,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,The dashboards in G2 are very thorough and allow you to easily look at where your product ranks in it's category and against it's competitors. Buyer intent is also a useful tool.,,Good tool for gathering VOC
0.7351,0.007735660765320063,0.2183786928653717,0.7738856673240662,371950,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The reporting functionality and insight into customer needs.
The ability to give customers and prospects insight into their peer's thoughts 
The support I have received thus far.",5.0,Great Tool! 
0.8834,0.021656867116689682,0.2058943808078766,0.772448718547821,753884,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,Pricing seemed a bit high at first as we were unsure what that money invested was going to get us. But it is clear that they are experienced and we are now hoping to see a nice ROI from it. ,7.0,Great Vendor
0.9423,0.0052960277535021305,0.22243556380271912,0.7722684144973755,4817941,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","The buyer intent signals allow us to share timely buyer insights with our sales teams that are helping to drive valuable conversations and revenue pipelines.  With the integration into other platforms like SFDC, SLACK, and email, we can get these in front of them quickly to engage more rapidly while the accounts are actively looking for a solution in our category.",,Buyer Signals that Ignite the Sales Process
0.7717,0.037364743649959564,0.19042907655239105,0.7722061276435852,3133358,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"Kelly did a great job acting on our behalf. When we bumped into an issue between a G2 process and a detail of our product, she helped find a quick resolution and kept things on track. Communication was clear, timely and consistent.",6.0,"Overall, a really good onboarding experience"
-0.5994,0.022030483931303024,0.20584820210933685,0.772121250629425,7204896,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,No complaints that I can think of at the moment.,,Great Help for our Company
0.765,0.010831435211002827,0.21941816806793213,0.7697503566741943,4168053,4.5,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,Our G2 team took the time to understand our company and answer our questions in order to give us the best value.,,Very thorough onboarding process
0.4215,0.009101142175495625,0.22143353521823883,0.7694653272628784,336726,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"It would be nice to have some more customizability over the buttons on your vendor page. They are working on this after feedback, though.",6.0,Intuitive Platform for B2B Reviews
0.4588,0.011761176399886608,0.21929574012756348,0.7689431309700012,8562297,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","No negatives to mention, G2 gives you the freedom to discover a wide variety of products while also displaying their reviews so you can make an informed decision.",,G2 is a revolutionary take on digital marketing solutions.
-0.2748,0.014671304263174534,0.21814246475696564,0.7671862840652466,9043231,4.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,I have no complaints at this time. The G2 team is very responsive to any questions or concerns that we have.,,Great Expierence with the G2 review platform and Intent Integrations
0.1541,0.040196795016527176,0.19744639098644257,0.7623567581176758,5148757,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"There's nothing I dislike. Haha, except this answer needing 33 characters ;)",,Great solution and team
0.296,0.024943677708506584,0.2148483395576477,0.760208010673523,579793,3.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"I like receiving leads that are low-funnel. Once people are shopping us against competitors, I know they are serious about implementing a platform.",6.0,Solid lead gen source
0.1004,0.024602776393294334,0.21873459219932556,0.7566625475883484,7078899,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Nothing, to be honest. We are completely satisfied with it.",,Brilliant experience
0.6124,0.04558245837688446,0.19900332391262054,0.7554142475128174,1793050,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"Nothing so far. G2Crowd is a little pricey compared to competitors, but it's been well worth it.",7.0,Best Marketing Spend So Far This Year
0.6369,0.012332950718700886,0.23247572779655457,0.7551913261413574,337119,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,Would love to be able to customize qualification questions before anyone can request a demo. ,,Helped us skyrocket our credibility
0.936,0.018209043890237808,0.22693510353565216,0.7548559308052063,8974453,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"- ability to gather customer insights 
- give customer champions a voice
- powerful self serve admin portal 
- great CSM support",,G2 is beyond powerful
0.9794,0.008529677987098694,0.2378050833940506,0.7536652684211731,8106901,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","G2 has a thriving community of software users, experts, and professionals. Users can actively participate in discussions, ask questions, and seek advice from the community, creating a collaborative environment for knowledge sharing.

 Not to mention the trustworthy ratings and rankings based on real user reviews. This grid particularly, offers a visual representation of software products' market presence and customer satisfaction, enabling users to compare and evaluate different options within specific categories effectively.

This marketplace encourages software vendors to actively engage with users, respond to reviews, and address concerns which fosters vendor accountability and transparency, allowing potential buyers to gauge the vendor's commitment to customer satisfaction.",,Most trusted platform offering valuable insights and feedbacks for great softwares
0.5468,0.006313979625701904,0.24109837412834167,0.752587616443634,7222391,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I would like to have more opportunities to expose our brand within our G2 categories.,,The best Saas marketplace for B2B.
0.967,0.012252135202288628,0.23520055413246155,0.7525473237037659,4660094,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"G2 Crowd gives us the content we need to fuel our demand generation and social proof efforts. Customers and prospects are hungry for real information, not the same features and benefits every vendor claims. 
With the content subscription we are able to offer prospective  buyers  helpful insights based on reviews from peers to help inform their purchase.  The Customer Success team is also great to work with and always 
offer great advice and use cases from other company experiences that accelerate our goals.",,G2 is an essential partner for our content and demand generation efforts
0.9856,0.00790982786566019,0.2406722754240036,0.751417875289917,2976624,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Easy to edit product profile
Ability to run review campaigns and extend gift cards to clients
Buyer intent functionality is popular across sales and account management
Dashboard to see activity at a glance
Acquire new references when clients write review and opt in to learn more
Easy to create custom online reference pages
Our contacts including Kylie Foo and Brett Butterfield are great! Kylie is a very reliable CSM. She is smart, knowledgeable, super friendly, and responsive. ",7.0,G2 Crowd is a great review site and easy to navigate as an admin
0.4019,0.007663327734917402,0.2412172555923462,0.7511193752288818,756422,3.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,The support that was given to us and the intuitive nature of the product.,4.0,"Good platform, great support, not adapted for every services. "
0.924,0.00787837989628315,0.2422136515378952,0.749907910823822,7094503,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"G2 allows us to collect customer feedback, better understand the market, and develop our product based on it. We also use the buyer intent features to support our outbound sales efforts. The CSM team has been extremely helpful and responsive in supporting us with review campaigns, onboarding, and any of our questions. They regularly go above and beyond to get our questions answered quickly.",,The best way to collect customer feedback
-0.5994,0.022555455565452576,0.2296471744775772,0.7477973699569702,277668,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",I have no complaints when it comes to using G2crowd.,,I love G2Crowd
0.0,0.004909338429570198,0.24787674844264984,0.7472139596939087,7206440,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Being able to showcase our product, social proof, customer impact",,Customer Obsession in action with G2
0.6705,0.03245750442147255,0.22148497402668,0.7460575103759766,4374917,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"Integrating into Salesforce took a good deal longer than anticipated, but their development team was always willing to step in and help our side out while dealing with permission issues.",7.0,Guided onboarding and expert advice lead to stellar results!
0.7494,0.057687826454639435,0.19787390530109406,0.7444383502006531,9185072,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"There really isn't much to dislike about G2, I would recommend it to everyone to use as a 3rd Party review site.",6.0,Excellent
0.973,0.0526847317814827,0.20411767065525055,0.7431976199150085,183103,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Getting reviews is an integral part of any (online) business these days but the process can be very time consuming and hard. With Advocately the entire process is automated which is a huge work load lifted. After the initial setup you just let the system do the work for you, the support is great and the product works like a charm. I can highly recommend Advocately to anyone who relies on reviews! ",,"Automate your reviews, saves you tons of time, highly recommend!"
0.2924,0.021949786692857742,0.2350480556488037,0.74300217628479,339183,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Nothing to dislike here. They are very open to any feedback we have provided. ,7.0,Easy Breezy Solution with Phenomenal Support
0.4877,0.02414625883102417,0.23333314061164856,0.7425206303596497,7092108,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Nothing so far, it's easy to use, and it has brought us concrete results.",,Lead generation mixed with all the goodies
0.6908,0.01883285865187645,0.23914197087287903,0.7420251965522766,336576,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I enjoy the ease of logging in and seeing how the pages I own are performing and doing. Navigating is straightforward.,7.0,Great platform!
0.9152,0.010641288012266159,0.24870248138904572,0.7406562566757202,184054,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Being in Customer Success, it is extremely important to know how your customers feel about your product and service and getting constant feedback is absolutely necessary. With Advocately, we get an all-in-one platform that gives us the data we need to help us engage better with our clients.",7.0,Empowering our reviews and 
0.8168,0.05207051709294319,0.20793552696704865,0.7399939894676208,4652666,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,Not much to dislike. Our G2 team has been awesome in helping us if we have any issues.,7.0,You Wont Find Better!
0.4215,0.021074896678328514,0.23914816975593567,0.7397769093513489,7261693,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,More transparency and categories can be helpful.,,Strengthen your brand and drive inbound leads
0.1655,0.00966891460120678,0.2518753409385681,0.7384557723999023,2765243,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"The ability to tag and pull reviews off the G2 site for use in broader marketing campaigns is a little clunkier than some of their competitors but I believe there are new plans in place for this, so I look forward to the updates on this.",6.0,A strong partner for lead generation and elevating our brand 
0.7841,0.009943566285073757,0.25214987993240356,0.7379064559936523,4934973,4.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"With the solution being quite robust, there are a good amount of moving parts to get everything set up.",,Clean GUI & Great Account Team
0.6341,0.009682410396635532,0.25552284717559814,0.7347947359085083,4652680,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"G2 has allowed our sellers to leverage multiple angles when selling against competitors (i.e. review quantity, review quality, feature comparisons, etc.). And on top of that, the assets that they provide our team with are designed according to our brand guidelines... lightening the load for our creative team.

I'd also be remiss if I didn't mention our fantastic account team. Jeremy Levin has been an incredible resource for us as we've grown into new categories and analyzed competitors. In addition to simply answering questions, he comes to the table with suggestions as new products, features, or grids roll out to help us get the most bang for our buck.",,Top-tier competitive intel support
0.0516,0.00869380496442318,0.2582816183567047,0.733024537563324,1685465,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Outside of a direct request for information, I love the insight into what products or service a target account is looking at, before, during, and after the selling process. I primarily use the buying signals to decide which company to reach out to and which team to reach out to based on buying behavior, but I also use the signals for retention purposes. Knowing my accounts are looking at other products lets me know to reach out before they become a churn risk.",,Buying signals for personal targeting.
0.8582,0.010963278822600842,0.25895532965660095,0.7300813794136047,1950207,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"The Clarity of the steps involved
Making the customer feel comfortable through clear communication
The result!!!",7.0,A Structured output-oriented Solution
0.9509,0.017563093453645706,0.2523655593395233,0.7300714254379272,946205,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Nothing is more credible than actual user reviews, and g2c has become the destination for b2b software buyers to both educate themselves on categories (amidst lots of marketplace confusion) and understand which technology products are most likely to meet their needs.

As a seller, I love that i have such an incredible resource to direct my prospects to, and some of G2C's premium (paid) services are very unique and helpful. My favorites are:
-G2 being a lead source, in it of its self
-the buyer intent data (which organizations are passively or actively exploring our services) piped right into our Salesforce account records/reporting which help us activate conversations we might otherwise not
-the ability to create personalized landing pages of curated customer reviews for prospects, based on what concerns or use cases they have been outspoken about (adoption, implementation, onboarding etc.) ",,"G2Crowd is democratizing trust and transparency for b2b buyers, and empowering sellers"
0.5733,0.017582561820745468,0.25253695249557495,0.7298804521560669,7153589,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Nothing to complain about for now. Everything looks clear to me from the implementation til now.,,Best place for collecting customer feedback and best support ever
0.1531,0.014168085530400276,0.25859206914901733,0.7272399067878723,9473115,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Everyone I speak to, thinking to Blake, Stephanie, Dominick, Jarrid and most recently Tabassum, are careful and accurate in all their interactions with our company. 10 out of 10.",,This company gets a 10 our of 10 for customer service.
0.6705,0.01072660367935896,0.2639009356498718,0.7253724932670593,4978333,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",,,Build trust for our customers and our prospects
0.6705,0.01072660367935896,0.2639009356498718,0.7253724932670593,4978333,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",,,Build trust for our customers and our prospects
0.9552,0.007374730426818132,0.26726147532463074,0.7253637909889221,7150345,3.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"G2 has a very strong and well-established name within the SaaS 'affiliate' space and therefore has become a synonymous place for potential clients to research software solutions and explore comparisons between alternates. The backend CMS is well defined and offers great tools to track and monitor prospects from both an ABM and brand point of view. They also provide the all-important ""gamification"" or g2 badges that have become a representation of trust in the greater market.",5.0,"Great Affiliate Marketing Tool, Questionable Ranking Methodology"
0.3384,0.015197264961898327,0.26236051321029663,0.7224422097206116,4168053,4.5,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"The onboarding process was maybe a bit long, with many contact points, although very well structured and organized.",,Very thorough onboarding process
0.8583,0.05448903888463974,0.2242148369550705,0.7212961912155151,7091664,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"I don't dislike anything about the tool; I think you are continuously developing it and releasing a lot of new features. When starting to use the tool, we had some change management-related issues, like how to get started internally. Now we are up and running, and with the support from G2, we are really improving.",7.0,Excellent leads generator to boost our SaaS business
0.3182,0.012540126219391823,0.2664851248264313,0.7209747433662415,8188707,5.0,Invitation from G2. This reviewer was not provided any incentive by G2 for completing this review.,"This platform is an all-in-one marketing solution with significantly lesser downsides. However, for reviewers, a delete option for unpublished reviews can make them more feasible for their selection.",,Complete business insight to make informed decision for chosing a software platform for enterprises
0.0,0.015133099630475044,0.2656078040599823,0.7192590832710266,7166899,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Unique ideas for generating reviews with plenty of examples and research to back them up.,,Reliable support
0.0,0.006146992556750774,0.2754834294319153,0.7183695435523987,9144447,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,There are quite a few features so there is still a lot of functionality for us to uncover.,,Great Tool for Reviews
0.5719,0.01166424062103033,0.27240070700645447,0.7159350514411926,977830,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",,,Consider this an investment in your customer success process
0.5719,0.01166424062103033,0.27240070700645447,0.7159350514411926,977830,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",,,Consider this an investment in your customer success process
0.9372,0.010756510309875011,0.2733555734157562,0.7158878445625305,862086,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","As a demand-gen marketer with lead goals to hit, we were hoping to see more direct leads coming from our G2Crowd profile. While I don't doubt the broader value of the platform (and the exposed visitor data gives very clear evidence of a role it's playing in the buying process), it's tougher to assign value to that in a ROI focused environment at a large corp with established sales systems.",,Easy to use + great team
0.5994,0.014882883056998253,0.27792832255363464,0.7071888446807861,8975292,3.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I like that the analytics is robust to see where things are coming from.,,G2 is okay
0.9136,0.03897847235202789,0.253982812166214,0.7070387601852417,7261546,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Nothing really. The business plans and prices can be a bit complex in the beginning, but the customer success team is great at explaining and follow up",7.0,Great for buyer intent and industry rankings
0.7579,0.010930768214166164,0.2851916551589966,0.7038775682449341,563097,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,The reporting and support. They can improve the effectiveness of each campaign and allow you to tailor your review requests to different client segments.,7.0,Excellent!
0.4588,0.011174080893397331,0.2889939844608307,0.6998319029808044,8188707,5.0,Invitation from G2. This reviewer was not provided any incentive by G2 for completing this review.,"G2 Crowd is a platform that provides complete insight for making an informed decision about choosing a software platform. It facilitates the customers with an unbiased experience through trusted & verified opinions, thus leading them to choose a platform for their enterprise without any hassle.",,Complete business insight to make informed decision for chosing a software platform for enterprises
0.5927,0.020675048232078552,0.2815922796726227,0.6977326273918152,3133358,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"The G2 verification process is a bit mysterious, but again Kelly stepped us through things nicely. She answered questions as she could, and found answers when she needed to.",6.0,"Overall, a really good onboarding experience"
0.7814,0.007030443754047155,0.2970946133136749,0.6958749890327454,9175382,4.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"The ability to target in-market audiences with the LinkedIn integration. The audience builder is simple but in-depth, and audiences synchronize automatically to LinkedIn. Integration with LinkedIn Campaign Manager is quick. Audiences also update automatically. We have had success with a bottom of funnel LinkedIn ad targeting in-market companies based on G2 audiences, layered w/ appropriate job title/seniority/etc. targeting.",,Target in-market audiences w/ automatic LinkedIn integration
0.5563,0.02917422540485859,0.2775757610797882,0.6932500004768372,1709075,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,Some of the most advanced features require plans that are a bit pricey for a startup :-),7.0,A true source of peace of mind for prospects & customers
0.4374,0.07761146128177643,0.23138943314552307,0.6909991502761841,9239658,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,There is nothing I dislike about G2 Marketing Solutions.,7.0,G2 Marketing Solutions - The Go-to-Platform for Peer Reviews
0.5251,0.014918187633156776,0.2941822111606598,0.6908996105194092,7167021,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,It's been difficult to track exactly how much G2 influences our deals but the data we do have to see who visit our G2 profile has been very helpful for how we react to hot leads.,,Great for building consumer trust
0.1779,0.0072606410831213,0.3055640161037445,0.6871753334999084,1252607,4.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"There is constant communication during the onboarding process, so that when questions arise, they are answered and resolved quickly. ",7.0,Easy onboarding
0.7351,0.022495098412036896,0.29207032918930054,0.6854345798492432,7208547,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"G2 Marketing Solutions give limitless possibilities to grow your brand awareness and recognition in particular market your company is in. It's a great alternative to well-recognised analyst firms where your company may not be recognised as a Leader due to revenue restrictions, number of customers, etc. Here what matters are authentic customers who speak out about your brand.",7.0,Fantastic opportunity for limitless growth
0.9953,0.012216524221003056,0.30411863327026367,0.6836647987365723,377146,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","It's the age of the customer, let's face it. Which means as marketers we must embrace the voice of our customers to build brand and drive demand. G2Crowd Marketing Solutions not only allow us to manage a branded profile - host assets for download and offer various CTAs for lead gen purposes, but they also help in ensuring your company follows best practices when it comes to recruiting and leveraging reviews. In addition, they offer super valuable competitive comparison reports to help your sales team deposition the competition, shorten sales cycles and ultimately win more deals! Lastly, they've got a wealth of data that your marketing team can leverage for better intel and retargeting purposes. Also, kudos to Matt Lazares, our client manager, who has been stellar to work with -- smart and knows how to work with his clients to ensure they get the most impact out of their investment. ",6.0,A Marketer's Silver Bullet 
-0.296,0.039235979318618774,0.277996689081192,0.6827673316001892,9122785,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",No downsides to G2. They were able to sort through all my questions and concerns.,,G2 looks out for their costumers! They are quick to respond and very helpful.
0.8573,0.03237132355570793,0.28631648421287537,0.6813122630119324,1449362,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"It seems like there is a lot of investment of time upfront, but it's well worth it. Also, to get G2 working for you, a campaign must get going ASAP, which can be overwhelming, but helpful.",,peer reviews with customized support
0.6597,0.021522441878914833,0.3020474314689636,0.6764301657676697,7099064,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The review process is trustworthy. 
They have very strict review requirements that are important for quality.",7.0,G2 helps us drive leads and improve our market presence
0.6369,0.009954186156392097,0.3151860535144806,0.6748597621917725,7147369,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The ease of use of the dashboard , the analytics and the customer support",6.0,"Easy to use, reliable with good support"
0.4003,0.003593935864046216,0.3258800506591797,0.6705260276794434,7441467,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,G2 Marketing Solutions allows us to have our G2 reviews on many of the SaaS marketplaces where our company has solutions listed!,,Great team and they make it easy!
0.6249,0.0079801045358181,0.32169193029403687,0.6703280210494995,7085804,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I get a great deal of information from G2's research reports.,,I am a public relations specialist at a tech company.
0.2609,0.0664302408695221,0.26699772477149963,0.6665720343589783,348994,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"Not much really, the account managers are very helpful and open to feedback. It can be a bit pricey for small business, but not above market rate. ",,Good Review Platform
0.8674,0.010703682899475098,0.32382404804229736,0.6654722690582275,1305076,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","The process of pushing the accounts from G2Crowd to an automated advertising campaign via social and programmatic channels is done with CSV files, but it's solvable using Zapier. Would be happy to see an integration between the two solutions, as well as others (e.g. outreach.io)",7.0,G2Crowd Buyer Intent Signals Created Pipeline for us
0.2763,0.13824202120304108,0.19721831381320953,0.6645396947860718,879143,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",There is nothing I don't like about G2Crowd!,,G2Crowd has done wonders for my Sales Career
